ID,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,Condition,atc_passed,order
191,food,paychecks,girl,coastline,summer,achievement,asset,relationship,daughters,legacy,song,weekend,sanctuary,friendships,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassinations,killers,fees,monsters,headstones,funeral,nightmares,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportions,instructions,delegation,particles,predecessor,payment,unit,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,day,week,year,century,foot,yard,centimeter,pound,gram,teaspoon,cup,quart,horsepower,byte,megabyte,hertz,dollar,ten,hundred,few,several,big,short,narrow,CONCRETE,True,3
198,food,paycheck,girls,coastline,summers,achievement,asset,relationships,daughter,legacy,songs,weekend,sanctuary,friendships,victory,accomplishment,miracles,husband,sky,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killer,fee,monsters,headstone,funeral,nightmare,rapists,attackers,difficulty,genocides,crime,prison,failures,arguments,death,proposal,site,assessment,counterparts,region,proportions,instructions,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliations,referrals,pantry,concession,pillars,department,doors,location,town,second,day,month,year,century,foot,yard,kilometer,ounce,kilogram,teaspoon,liter,quart,horsepower,kilobyte,gigabyte,hertz,dollar,ten,thousand,some,several,big,long,wide,ABSTRACT,True,1
193,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,week,decade,millenium,foot,mile,centimeter,pound,gram,tablespoon,liter,gallon,horsepower,byte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,narrow,CONCRETE,True,1
195,food,paychecks,girls,coastlines,summers,achievement,assets,relationships,daughters,legacy,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracle,husbands,skies,winners,bonuses,angel,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monster,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instruction,delegations,particles,predecessor,payments,unit,bathrooms,spines,exception,dimensions,affiliations,referral,pantries,concession,pillars,departments,doors,locations,towns,second,hour,month,year,millenium,foot,mile,centimeter,ounce,kilogram,tablespoon,liter,quart,watt,byte,megabyte,hertz,cent,ten,hundred,few,many,big,short,narrow,ABSTRACT,True,3
199,foods,paycheck,girls,coastlines,summers,achievement,assets,relationships,daughter,legacy,songs,weekend,sanctuary,friendships,victory,accomplishments,miracle,husbands,sky,winners,bonus,angel,trees,son,successes,disease,foreclosure,debts,homicide,suicide,deficiency,bankruptcies,confrontations,fugitives,assassinations,-99,fees,monster,headstone,funeral,nightmares,rapist,attackers,difficulty,genocide,crime,prison,failures,argument,death,proposal,sites,assessments,counterpart,region,proportions,instructions,delegation,particle,predecessors,payments,unit,bathroom,spines,exception,dimensions,affiliation,referral,pantry,concessions,pillar,departments,doors,location,towns,minute,day,month,year,century,inch,mile,centimeter,pound,gram,teaspoon,liter,gallon,watt,kilobyte,megabyte,hertz,dollar,ten,hundred,some,many,big,short,wide,ABSTRACT,True,4
3,food,paycheck,girl,coastlines,summer,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonuses,angel,trees,son,success,diseases,foreclosures,debts,homicides,suicide,deficiency,bankruptcies,confrontations,fugitives,assassination,killer,fees,monsters,headstones,funerals,nightmares,rapist,attacker,difficulties,genocide,crimes,prisons,failures,arguments,deaths,proposal,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payment,units,bathrooms,spine,exceptions,dimensions,affiliation,referral,pantry,concessions,pillar,department,doors,locations,towns,minute,day,week,year,century,foot,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,few,several,big,long,wide,CONCRETE,True,3
200,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicide,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crime,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instruction,delegation,particles,predecessors,payments,units,bathrooms,spine,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,hour,month,year,millenium,foot,yard,kilometer,ounce,gram,tablespoon,liter,gallon,horsepower,byte,megabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,ABSTRACT,True,3
204,foods,paychecks,girl,coastlines,summer,achievements,assets,relationship,daughter,legacies,song,weekend,sanctuaries,friendships,victory,accomplishments,miracle,husbands,sky,winners,bonuses,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killers,fees,monsters,headstones,funeral,nightmare,rapist,attackers,difficulties,genocide,crimes,prisons,failure,argument,deaths,proposal,sites,assessments,counterpart,region,proportion,instruction,delegation,particles,predecessors,payment,unit,bathrooms,spines,exception,dimensions,affiliation,referrals,pantries,concessions,pillars,departments,door,locations,towns,minute,hour,month,year,millenium,inch,mile,centimeter,pound,kilogram,tablespoon,liter,quart,horsepower,kilobyte,megabyte,gigahertz,dollar,ten,hundred,few,many,small,long,wide,ABSTRACT,True,2
202,food,paycheck,girl,coastline,summers,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particles,predecessor,payment,unit,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,hour,week,year,century,foot,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,one,thousand,some,many,big,long,wide,CONCRETE,True,4
209,food,paycheck,girl,coastline,summer,achievement,assets,relationship,daughter,legacy,songs,weekends,sanctuary,friendships,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmares,rapist,attacker,difficulties,genocide,crime,prison,failure,arguments,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particles,predecessor,payments,unit,bathroom,spine,exceptions,dimensions,affiliation,referral,pantry,concession,pillar,department,doors,location,town,second,hour,month,year,millenium,inch,mile,centimeter,pound,kilogram,tablespoon,cup,gallon,watt,byte,megabyte,hertz,dollar,one,thousand,few,several,small,long,wide,CONCRETE,True,1
205,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,several,big,long,wide,ABSTRACT,True,2
207,food,paychecks,girls,coastline,summers,achievements,asset,relationships,daughters,legacies,song,weekend,sanctuaries,friendship,victories,accomplishments,miracle,husbands,skies,winner,bonus,angel,trees,sons,success,diseases,foreclosures,debts,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killers,fees,monsters,headstone,funerals,nightmares,rapist,attackers,difficulty,genocides,crimes,prison,failure,argument,death,proposal,site,assessments,counterpart,regions,proportions,instructions,delegations,particles,predecessor,payments,unit,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concession,pillars,department,doors,location,towns,second,day,week,decade,century,foot,yard,centimeter,pound,kilogram,teaspoon,cup,gallon,horsepower,byte,gigabyte,gigahertz,dollar,one,hundred,few,many,big,long,narrow,ABSTRACT,True,3
208,food,paycheck,girl,coastline,summer,achievement,assets,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instructions,delegation,particles,predecessor,payment,unit,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,hour,week,year,century,inch,mile,kilometer,pound,gram,tablespoon,liter,quart,watt,kilobyte,gigabyte,hertz,dollar,ten,thousand,few,several,small,short,narrow,CONCRETE,True,2
206,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,day,week,year,century,foot,mile,centimeter,pound,gram,teaspoon,liter,gallon,horsepower,byte,gigabyte,hertz,cent,one,thousand,some,many,big,short,narrow,ABSTRACT,True,4
214,food,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendship,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,unit,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,second,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,one,thousand,some,several,big,long,narrow,ABSTRACT,True,1
215,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,month,decade,century,inch,yard,centimeter,ounce,gram,teaspoon,cup,quart,watt,byte,gigabyte,hertz,cent,one,hundred,few,several,small,short,narrow,CONCRETE,True,1
212,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,songs,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,skies,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcies,confrontation,fugitive,assassination,killer,fees,monsters,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failures,argument,deaths,proposal,site,assessment,counterpart,region,proportions,instruction,delegation,particles,predecessor,payment,unit,bathrooms,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,day,week,year,century,foot,yard,centimeter,pound,gram,teaspoon,liter,quart,horsepower,byte,gigabyte,hertz,dollar,one,hundred,few,many,small,long,narrow,CONCRETE,True,3
211,foods,paychecks,girls,coastlines,summer,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendship,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcy,confrontations,fugitive,assassinations,killer,fees,monsters,headstones,funerals,nightmares,rapist,attackers,difficulty,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spine,exceptions,dimensions,affiliation,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,hour,week,decade,millenium,inch,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,watt,kilobyte,gigabyte,hertz,dollar,ten,hundred,few,several,big,short,wide,ABSTRACT,False,4
213,food,paycheck,girl,coastline,summer,achievement,assets,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killer,fee,monster,headstone,funeral,nightmares,rapist,attacker,difficulty,genocide,crime,prisons,failure,arguments,death,proposal,site,assessment,counterpart,region,proportion,instructions,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimensions,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,hour,week,year,century,inch,yard,centimeter,pound,gram,teaspoon,cup,gallon,watt,byte,megabyte,hertz,dollar,one,hundred,some,several,small,long,narrow,CONCRETE,True,4
210,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiency,bankruptcies,confrontations,fugitives,assassinations,killers,fee,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,ounce,kilogram,tablespoon,cup,gallon,watt,byte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,ABSTRACT,True,4
218,food,paycheck,girl,coastline,summer,achievement,assets,relationship,daughters,legacy,song,weekend,sanctuary,friendship,victories,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,son,success,diseases,foreclosure,debt,homicides,suicides,deficiency,bankruptcy,confrontation,fugitive,assassination,killers,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulties,genocide,crime,prison,failure,argument,death,proposal,site,assessments,counterpart,region,proportion,instructions,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referrals,pantry,concession,pillar,departments,door,location,towns,second,hour,week,year,century,foot,mile,centimeter,pound,kilogram,teaspoon,cup,gallon,watt,kilobyte,megabyte,hertz,dollar,ten,hundred,some,several,big,short,narrow,CONCRETE,True,1
217,food,paycheck,girl,coastline,summer,achievements,assets,relationships,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instructions,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,year,century,inch,yard,centimeter,pound,kilogram,teaspoon,liter,quart,watt,kilobyte,megabyte,gigahertz,cent,one,thousand,few,many,big,long,narrow,ABSTRACT,True,4
4,food,paychecks,girls,coastline,summers,achievements,asset,relationship,daughters,legacy,songs,weekends,sanctuaries,friendships,victories,accomplishment,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killers,fees,monster,headstones,funeral,nightmares,rapist,attacker,difficulties,genocide,crime,prisons,failures,argument,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessor,payments,unit,bathrooms,spine,exceptions,dimension,affiliations,referral,pantry,concession,pillar,department,doors,locations,towns,minute,day,week,decade,century,foot,yard,kilometer,ounce,kilogram,tablespoon,cup,quart,horsepower,byte,megabyte,hertz,dollar,ten,thousand,some,-99,big,long,wide,ABSTRACT,True,3
221,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,day,week,decade,century,foot,yard,centimeter,pound,gram,teaspoon,cup,quart,watt,kilobyte,megabyte,hertz,dollar,one,hundred,few,many,small,short,narrow,CONCRETE,True,1
222,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapists,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,decade,century,inch,mile,centimeter,pound,kilogram,teaspoon,cup,gallon,watt,byte,megabyte,hertz,cent,one,hundred,few,many,small,short,narrow,ABSTRACT,True,2
224,food,paychecks,girl,coastline,summers,achievements,asset,relationships,daughter,legacies,songs,weekend,sanctuaries,friendships,victories,accomplishment,miracle,husbands,skies,winners,bonus,angels,tree,sons,successes,diseases,foreclosure,debts,homicide,suicides,deficiency,bankruptcy,confrontations,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmare,rapists,attacker,difficulties,genocides,crimes,prisons,failure,argument,death,proposal,site,assessment,counterparts,region,proportion,instruction,delegation,particle,predecessors,payments,unit,bathrooms,spines,exception,dimension,affiliation,referral,pantries,concession,pillars,department,door,location,towns,minute,day,month,year,millenium,foot,yard,kilometer,pound,kilogram,teaspoon,cup,gallon,watt,byte,gigabyte,hertz,cent,one,thousand,some,many,big,short,narrow,ABSTRACT,True,4
223,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughter,legacy,song,weekends,sanctuary,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosure,debts,homicides,suicides,deficiencies,bankruptcies,confrontation,fugitives,assassinations,killers,fee,monster,headstones,funeral,nightmares,rapist,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exception,dimensions,affiliations,referrals,pantry,concessions,pillar,departments,doors,locations,town,minute,day,month,decade,millenium,foot,yard,kilometer,pound,gram,teaspoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,few,several,big,long,wide,CONCRETE,True,4
230,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,hour,month,year,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,CONCRETE,True,1
231,food,paycheck,girls,coastline,summer,achievements,assets,relationship,daughter,legacy,songs,weekend,sanctuary,friendship,victory,accomplishment,miracles,husband,sky,winner,bonus,angel,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,sites,assessment,counterpart,region,proportion,instructions,delegation,particles,predecessor,payment,unit,bathrooms,spine,exception,dimension,affiliation,referral,pantry,concessions,pillar,department,door,location,towns,minute,day,week,year,century,foot,mile,kilometer,pound,gram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,one,thousand,some,many,big,long,wide,ABSTRACT,True,1
225,food,paycheck,girl,coastline,summer,achievement,assets,relationships,daughters,legacy,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husband,skies,winner,bonuses,angels,trees,son,success,disease,foreclosures,debt,homicides,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassination,killer,fees,monster,headstone,funeral,nightmares,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,sites,assessments,counterparts,region,proportions,instructions,delegations,particle,predecessors,payment,units,bathroom,spines,exceptions,dimensions,affiliation,referrals,pantry,concession,pillar,departments,doors,location,town,minute,hour,week,year,millenium,foot,mile,kilometer,pound,kilogram,teaspoon,cup,quart,horsepower,kilobyte,megabyte,gigahertz,dollar,ten,thousand,some,many,big,short,narrow,CONCRETE,False,1
229,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,decade,century,inch,mile,centimeter,ounce,gram,teaspoon,liter,gallon,watt,byte,megabyte,hertz,cent,one,hundred,few,several,small,long,wide,ABSTRACT,False,1
233,food,paycheck,girls,coastline,summers,achievement,asset,relationships,daughter,legacies,song,weekend,sanctuary,friendships,victory,accomplishment,miracles,husband,sky,winner,bonus,angel,trees,son,successes,diseases,foreclosure,debt,homicide,suicides,deficiencies,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmares,rapist,attacker,difficulty,genocide,crime,prisons,failure,argument,death,proposal,site,assessment,counterparts,region,proportions,instruction,delegation,particles,predecessor,payment,unit,bathrooms,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,day,month,decade,century,foot,mile,kilometer,pound,gram,teaspoon,liter,gallon,watt,byte,gigabyte,hertz,dollar,ten,thousand,few,many,big,long,narrow,ABSTRACT,True,1
227,foods,paychecks,girls,coastline,summer,achievement,assets,relationship,daughters,legacy,songs,weekend,sanctuary,friendship,victory,accomplishments,miracles,husbands,sky,winner,bonuses,angel,trees,son,successes,diseases,foreclosures,debt,homicide,suicide,deficiencies,bankruptcies,confrontation,fugitive,assassinations,killer,fees,monsters,headstone,funeral,nightmare,rapists,attacker,difficulties,genocides,crime,prison,failures,argument,death,proposals,sites,assessments,counterpart,region,proportion,instruction,delegation,particles,predecessor,payments,units,bathrooms,spines,exceptions,dimension,affiliations,referrals,pantry,concessions,pillars,departments,door,locations,town,minute,hour,month,decade,millenium,foot,mile,kilometer,ounce,kilogram,teaspoon,cup,gallon,horsepower,byte,gigabyte,gigahertz,cent,ten,hundred,few,many,big,long,narrow,CONCRETE,False,3
228,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacies,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonuses,angel,tree,son,success,disease,foreclosure,debts,homicide,suicide,deficiencies,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessments,counterpart,region,proportion,instruction,delegation,particle,predecessors,payments,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,day,week,year,century,inch,mile,centimeter,ounce,gram,teaspoon,cup,quart,watt,byte,megabyte,hertz,cent,one,hundred,few,several,small,short,narrow,CONCRETE,True,4
226,foods,paycheck,girls,coastline,summer,achievements,asset,relationship,daughters,legacy,song,weekends,sanctuary,friendship,victory,accomplishments,miracle,husband,sky,winners,bonuses,angel,tree,son,success,disease,foreclosures,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassinations,killers,fees,monster,headstones,funerals,nightmare,rapist,attackers,difficulty,genocides,crimes,prisons,failures,argument,deaths,proposals,sites,assessments,counterpart,regions,proportion,instruction,delegations,particles,predecessor,payment,units,bathrooms,spines,exceptions,dimensions,affiliations,referral,pantry,concessions,pillars,departments,doors,locations,towns,minute,hour,month,decade,millenium,inch,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,watt,byte,gigabyte,gigahertz,dollar,ten,hundred,few,many,small,short,wide,ABSTRACT,False,4
236,food,paycheck,girls,coastline,summer,achievements,asset,relationship,daughter,legacy,songs,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angels,trees,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessments,counterpart,regions,proportion,instructions,delegations,particle,predecessor,payment,units,bathroom,spine,exceptions,dimensions,affiliation,referrals,pantry,concession,pillars,departments,door,location,towns,minute,hour,week,year,century,foot,mile,centimeter,pound,gram,tablespoon,cup,gallon,watt,byte,gigabyte,hertz,dollar,ten,thousand,some,several,big,long,narrow,ABSTRACT,True,1
