ID,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,Condition,atc_passed,order,ident
190,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuary,friendships,victories,accomplishments,miracles,husband,sky,winners,bonuses,angels,trees,sons,success,diseases,foreclosures,debts,homicide,suicides,deficiency,bankruptcy,confrontation,fugitives,assassinations,killers,fees,monster,headstone,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prison,failure,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessor,payments,units,bathrooms,spines,exceptions,dimensions,affiliation,referrals,pantries,concessions,pillar,departments,doors,locations,towns,minute,hour,week,year,century,inch,mile,centimeter,pound,kilogram,tablespoon,cup,quart,watt,byte,gigabyte,hertz,dollar,ten,thousand,some,several,big,short,wide,FEMALE,True,2,Female
191,food,paychecks,girl,coastlines,summer,achievements,assets,relationships,daughters,legacy,song,weekend,sanctuary,friendships,victory,accomplishments,miracle,husband,skies,winner,bonus,angels,trees,sons,successes,disease,foreclosure,debts,homicide,suicides,deficiency,bankruptcy,confrontations,fugitive,assassination,killer,fee,monster,headstone,funerals,nightmare,rapists,attacker,difficulties,genocide,crimes,prison,failure,arguments,deaths,proposal,site,assessment,counterparts,region,proportion,instruction,delegations,particles,predecessors,payment,unit,bathroom,spines,exception,dimensions,affiliations,referrals,pantries,concession,pillars,departments,doors,locations,towns,second,day,month,decade,century,foot,mile,centimeter,pound,gram,tablespoon,cup,gallon,watt,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,FEMALE,True,2,Female
195,food,paycheck,girls,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishments,miracles,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,regions,proportion,instructions,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concessions,pillar,department,door,location,town,second,hour,month,year,century,inch,mile,centimeter,pound,kilogram,teaspoon,cup,gallon,watt,kilobyte,gigabyte,hertz,dollar,ten,hundred,few,many,big,short,wide,FEMALE,True,1,Male
196,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,MALE,True,1,Female
197,food,paycheck,girl,coastline,summer,achievement,assets,relationship,daughters,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracles,husband,sky,winner,bonus,angels,tree,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportions,instructions,delegation,particles,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,hour,week,decade,millenium,foot,mile,centimeter,ounce,kilogram,teaspoon,cup,quart,watt,byte,gigabyte,hertz,dollar,one,hundred,few,many,small,short,wide,FEMALE,True,1,Female
198,foods,paychecks,girls,coastline,summers,achievement,assets,relationships,daughters,legacy,songs,weekend,sanctuary,friendships,victories,accomplishments,miracles,husband,sky,winner,bonus,angel,tree,son,successes,diseases,foreclosure,debt,homicide,suicides,deficiency,bankruptcy,confrontations,fugitive,assassinations,killers,fee,monster,headstone,funeral,nightmare,rapist,attackers,difficulty,genocide,crime,prison,failures,arguments,deaths,proposals,sites,assessments,counterpart,region,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exception,dimension,affiliation,referral,pantries,concessions,pillars,departments,door,locations,towns,second,hour,month,year,century,foot,yard,kilometer,ounce,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,hundred,few,several,big,long,narrow,MALE,True,4,Male
193,food,paychecks,girls,coastline,summer,achievements,assets,relationship,daughter,legacies,song,weekends,sanctuary,friendship,victories,accomplishment,miracles,husband,sky,winners,bonuses,angel,tree,sons,successes,disease,foreclosures,debt,homicide,suicide,deficiency,bankruptcy,confrontations,fugitive,assassination,killers,fee,monster,headstone,funeral,nightmare,rapists,attackers,difficulties,genocides,crime,prison,failure,arguments,death,proposal,sites,assessment,counterparts,region,proportion,instructions,delegations,particles,predecessor,payments,unit,bathroom,spine,exception,dimensions,affiliations,referrals,pantry,concession,pillars,department,doors,locations,towns,minute,hour,month,year,century,foot,mile,centimeter,pound,gram,tablespoon,liter,gallon,horsepower,byte,megabyte,hertz,dollar,ten,thousand,some,several,big,long,wide,MALE,True,3,Female
3,food,paycheck,girls,coastlines,summer,achievement,assets,relationship,daughter,legacies,songs,weekends,sanctuaries,friendship,victories,accomplishment,miracles,husband,skies,winner,bonus,angel,trees,son,successes,diseases,foreclosures,debts,homicide,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassination,killer,fees,monsters,headstones,funeral,nightmares,rapist,attackers,difficulties,genocide,crime,prisons,failure,arguments,death,proposal,sites,assessments,counterparts,regions,proportions,instruction,delegations,particles,predecessor,payments,units,bathroom,spines,exceptions,dimensions,affiliation,referrals,pantries,concessions,pillars,departments,doors,locations,town,minute,day,week,year,millenium,foot,mile,centimeter,pound,kilogram,teaspoon,cup,gallon,watt,byte,megabyte,hertz,dollar,ten,thousand,few,many,small,long,narrow,FEMALE,True,1,Male
199,foods,paychecks,girls,coastline,summers,achievement,assets,relationships,daughter,legacy,songs,weekends,sanctuaries,friendship,victories,accomplishments,miracle,husbands,sky,winners,bonuses,angels,tree,son,success,disease,foreclosures,debt,homicide,suicide,deficiencies,bankruptcy,confrontation,fugitives,assassination,killers,fee,monsters,headstone,funeral,nightmare,rapist,attackers,difficulties,genocides,crime,prison,failure,arguments,death,proposal,site,assessments,counterpart,-99,proportion,instruction,delegation,-99,predecessor,payments,units,bathroom,spine,exception,dimension,affiliations,referral,pantries,concession,pillar,departments,-99,locations,town,second,hour,month,decade,century,inch,yard,kilometer,pound,kilogram,teaspoon,liter,quart,watt,byte,gigabyte,hertz,dollar,one,thousand,some,several,small,long,wide,FEMALE,False,3,Female
200,food,paycheck,girls,coastline,summer,achievement,assets,relationships,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husbands,sky,winner,bonus,angels,tree,son,successes,disease,foreclosure,debt,homicide,suicide,deficiencies,bankruptcy,confrontation,fugitives,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attacker,difficulties,genocide,crime,prison,failure,argument,death,proposals,site,assessment,counterpart,region,proportion,instructions,delegation,particle,predecessor,payments,units,bathrooms,spine,exceptions,dimension,affiliations,referral,pantries,concession,pillars,department,door,locations,town,minute,day,week,decade,century,inch,mile,kilometer,pound,gram,tablespoon,liter,gallon,horsepower,kilobyte,megabyte,gigahertz,dollar,ten,thousand,few,many,big,long,wide,MALE,True,2,Male
203,food,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,song,weekends,sanctuary,friendship,victories,accomplishments,miracle,husband,skies,winners,bonuses,angels,trees,son,success,disease,foreclosures,debt,homicide,suicide,deficiencies,bankruptcy,confrontation,fugitive,assassination,killer,fees,monsters,headstone,funeral,nightmare,rapists,attackers,difficulty,genocide,crimes,prisons,failure,argument,death,proposal,site,assessment,counterparts,region,proportions,instruction,delegation,particles,predecessor,payments,units,bathroom,spine,exception,dimensions,affiliation,referrals,pantry,concession,pillars,departments,door,locations,town,second,day,month,decade,millenium,foot,yard,kilometer,pound,kilogram,teaspoon,cup,gallon,horsepower,kilobyte,gigabyte,gigahertz,cent,ten,hundred,few,several,big,long,narrow,MALE,True,1,Female
202,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishment,miracles,husband,sky,winners,bonuses,angels,trees,sons,successes,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontations,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,arguments,death,proposal,sites,assessment,counterparts,regions,proportions,instructions,delegations,particle,predecessors,payment,units,bathroom,spine,exception,dimensions,affiliations,referrals,pantries,concessions,pillar,departments,door,locations,towns,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,horsepower,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,FEMALE,True,3,Male
204,food,paycheck,girl,coastline,summers,achievements,assets,relationships,daughter,legacy,song,weekends,sanctuary,friendships,victories,accomplishment,miracle,husband,sky,winners,bonuses,angels,tree,sons,successes,disease,foreclosures,debt,homicide,suicides,deficiency,bankruptcies,confrontations,fugitive,assassination,killers,fees,monster,headstone,funeral,nightmare,rapist,attackers,difficulty,genocide,crimes,prison,failure,arguments,deaths,proposals,site,assessment,counterparts,region,proportion,instructions,delegation,particles,predecessor,payment,units,bathroom,spines,exceptions,dimensions,affiliation,referrals,pantry,concession,pillar,department,door,location,town,minute,day,week,decade,century,foot,yard,centimeter,ounce,gram,tablespoon,cup,gallon,watt,byte,megabyte,hertz,cent,one,thousand,some,many,small,short,wide,FEMALE,True,4,Male
206,foods,paycheck,girls,coastline,summer,achievement,asset,relationships,daughter,legacy,song,weekend,sanctuary,friendships,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,sons,success,disease,foreclosure,debts,homicides,suicides,deficiency,bankruptcy,confrontations,fugitive,assassinations,killers,fee,monsters,headstone,funeral,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,death,proposal,sites,assessment,counterpart,regions,proportion,instructions,delegation,particles,predecessors,payment,units,bathroom,spine,exception,dimension,affiliations,referral,pantry,concessions,pillar,departments,doors,location,towns,minute,hour,week,year,millenium,inch,mile,kilometer,pound,gram,tablespoon,liter,gallon,horsepower,kilobyte,megabyte,hertz,dollar,ten,thousand,some,several,big,long,wide,MALE,True,1,Female
208,food,paycheck,girls,coastlines,summer,achievements,assets,relationship,daughters,legacy,song,weekend,sanctuary,friendship,victories,accomplishments,miracles,husband,sky,winners,bonus,angels,trees,sons,successes,disease,foreclosures,debts,homicide,suicides,deficiencies,bankruptcy,confrontations,fugitive,assassination,killers,fees,monster,headstone,funerals,nightmare,rapists,attacker,difficulties,genocide,crimes,prison,failures,argument,death,proposal,sites,assessments,counterpart,regions,proportion,instructions,delegation,particle,predecessors,payment,units,bathroom,spine,exceptions,dimensions,affiliation,referral,pantry,concessions,pillar,department,doors,location,town,minute,hour,week,decade,century,foot,yard,centimeter,pound,gram,teaspoon,cup,gallon,watt,byte,megabyte,gigahertz,dollar,one,thousand,some,many,small,short,narrow,MALE,True,1,Female
205,foods,paychecks,girls,coastlines,summers,achievements,assets,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonuses,angels,trees,sons,successes,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcies,confrontation,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportions,instructions,delegations,particles,predecessors,payments,units,bathrooms,spines,exceptions,dimensions,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,second,hour,week,year,century,inch,mile,centimeter,pound,kilogram,teaspoon,cup,gallon,watt,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,few,several,small,short,wide,FEMALE,True,3,Female
207,food,paychecks,girls,coastline,summer,achievement,asset,relationship,daughter,legacies,songs,weekend,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonus,angel,tree,sons,successes,disease,foreclosure,debt,homicides,suicide,deficiency,bankruptcy,confrontations,fugitive,assassination,killers,fee,monster,headstones,funeral,nightmare,rapists,attacker,difficulties,genocide,crimes,prison,failures,argument,death,proposals,sites,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payments,units,bathrooms,spine,exceptions,dimensions,affiliation,referrals,pantry,concessions,pillars,department,door,locations,town,second,hour,week,decade,century,foot,mile,kilometer,ounce,gram,teaspoon,liter,gallon,horsepower,byte,megabyte,hertz,cent,ten,thousand,some,many,big,long,narrow,FEMALE,True,4,Male
209,food,paycheck,girls,coastline,summer,achievements,assets,relationship,daughter,legacy,songs,weekend,sanctuary,friendship,victory,accomplishments,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fees,monster,headstone,funeral,nightmare,rapist,attackers,difficulty,genocide,crimes,prison,failure,argument,death,proposal,sites,assessment,counterpart,region,proportion,instructions,delegations,particles,predecessor,payment,units,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,minute,hour,month,year,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,liter,gallon,watt,kilobyte,megabyte,hertz,dollar,one,thousand,some,several,big,long,wide,MALE,True,3,Male
211,food,paychecks,girls,coastline,summers,achievements,assets,relationships,daughters,legacies,songs,weekend,sanctuaries,friendships,victories,accomplishments,miracles,husband,skies,winners,bonuses,angels,trees,sons,success,disease,foreclosure,debt,homicide,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killers,fee,monsters,headstones,funerals,nightmares,rapist,attackers,difficulties,genocide,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,regions,proportion,instructions,delegations,particle,predecessor,payments,units,bathrooms,spine,exceptions,dimensions,affiliations,referrals,pantry,concession,pillars,departments,doors,locations,towns,minute,hour,month,decade,millenium,inch,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,watt,kilobyte,gigabyte,gigahertz,dollar,ten,thousand,some,many,big,long,wide,FEMALE,False,1,Female
210,foods,paychecks,girls,coastline,summer,achievements,assets,relationship,daughters,legacy,song,weekends,sanctuaries,friendship,victories,accomplishments,miracles,husband,sky,winners,bonuses,angel,trees,sons,successes,diseases,foreclosures,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitives,assassination,killers,fee,monster,headstones,funeral,nightmare,rapist,attackers,difficulties,genocide,crime,prison,failure,arguments,death,proposals,sites,assessments,counterparts,region,proportions,instructions,delegation,particles,predecessors,payments,units,bathroom,spines,exceptions,dimension,affiliations,referrals,pantry,concessions,pillars,departments,doors,locations,town,minute,hour,week,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,horsepower,kilobyte,megabyte,hertz,dollar,ten,thousand,some,many,big,long,wide,MALE,True,1,Female
214,foods,paychecks,girls,coastlines,summers,achievements,assets,relationship,daughter,legacy,songs,weekends,sanctuaries,friendships,victory,accomplishment,miracles,husband,skies,winner,bonuses,angel,tree,son,success,diseases,foreclosures,debt,homicides,suicide,deficiencies,bankruptcies,confrontations,fugitives,assassination,killer,fees,monsters,headstone,funeral,nightmares,rapist,attackers,difficulty,genocide,crimes,prison,failures,argument,death,proposal,site,assessment,counterparts,region,proportions,instructions,delegation,particle,predecessors,payments,unit,bathrooms,spine,exception,dimensions,affiliation,referral,pantry,concessions,pillars,department,door,location,towns,minute,hour,month,year,millenium,foot,mile,centimeter,ounce,gram,tablespoon,cup,quart,horsepower,kilobyte,gigabyte,hertz,dollar,one,thousand,few,many,small,short,wide,FEMALE,True,2,Female
213,food,paycheck,girls,coastline,summer,achievement,asset,relationships,daughter,legacy,song,weekend,sanctuary,friendships,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosures,debts,homicides,suicide,deficiencies,bankruptcy,confrontation,fugitive,assassinations,killers,fees,monsters,headstone,funeral,nightmares,rapist,attackers,difficulties,genocide,crime,prison,failures,arguments,deaths,proposal,site,assessment,counterpart,region,proportions,instruction,delegation,particles,predecessors,payments,unit,bathroom,spine,exceptions,dimensions,affiliation,referrals,pantry,concession,pillars,department,door,location,town,second,day,week,year,millenium,inch,mile,centimeter,ounce,gram,teaspoon,cup,gallon,horsepower,kilobyte,gigabyte,gigahertz,cent,one,thousand,few,several,big,long,narrow,MALE,True,2,Female
215,foods,paycheck,girls,coastline,summers,achievement,assets,relationship,daughters,legacies,song,weekends,sanctuaries,friendships,victories,accomplishment,miracle,husband,skies,winners,bonuses,angel,tree,sons,successes,diseases,foreclosures,debts,homicide,suicides,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monsters,headstones,funeral,nightmare,rapists,attackers,difficulties,genocides,crime,prison,failures,arguments,death,proposals,site,assessments,counterpart,regions,proportion,instructions,delegations,particles,predecessors,payments,units,bathrooms,spine,exception,dimension,affiliations,referrals,pantry,concessions,pillars,departments,doors,location,town,minute,day,month,decade,millenium,foot,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,watt,kilobyte,megabyte,gigahertz,dollar,ten,hundred,some,many,small,long,wide,MALE,True,3,Female
212,foods,paychecks,girls,coastline,summers,achievements,assets,relationship,daughter,legacy,songs,weekends,sanctuaries,friendship,victories,accomplishments,miracles,husband,sky,winner,bonus,angel,tree,sons,success,disease,foreclosure,debt,homicides,suicides,deficiency,bankruptcy,confrontations,fugitive,assassinations,killers,fees,monster,headstone,funeral,nightmares,rapists,attackers,difficulty,genocide,crime,prisons,failure,arguments,deaths,proposal,sites,assessments,counterparts,region,proportions,instructions,delegations,particle,predecessors,payments,units,bathroom,spine,exception,dimension,affiliations,referrals,pantries,concession,pillar,department,doors,locations,town,second,hour,week,year,century,inch,mile,kilometer,ounce,kilogram,tablespoon,liter,quart,watt,kilobyte,megabyte,hertz,dollar,one,hundred,few,several,small,short,wide,FEMALE,True,4,Male
216,foods,paycheck,girl,coastline,summer,achievements,asset,relationship,daughters,legacy,song,weekend,sanctuary,friendship,victories,accomplishments,miracle,husband,skies,winners,bonus,angel,trees,son,successes,disease,foreclosure,debts,homicides,suicide,deficiencies,bankruptcy,confrontations,fugitives,assassinations,killer,fees,monster,headstone,funerals,nightmare,rapist,attacker,difficulty,genocide,crimes,prisons,failure,argument,deaths,proposal,sites,assessment,counterpart,regions,proportion,instruction,delegations,particles,predecessor,payment,units,bathrooms,spines,exceptions,dimension,affiliation,referral,pantries,concessions,pillar,departments,door,location,towns,second,hour,week,year,century,foot,mile,kilometer,pound,kilogram,tablespoon,cup,gallon,horsepower,kilobyte,gigabyte,hertz,dollar,one,hundred,some,several,big,short,wide,MALE,True,1,Female
218,foods,paychecks,girl,coastlines,summers,achievement,asset,relationships,daughters,legacy,songs,weekend,sanctuary,friendship,victories,accomplishment,miracles,husbands,sky,winners,bonus,angel,tree,-99,successes,disease,foreclosures,debts,homicide,suicides,deficiency,bankruptcies,confrontations,fugitive,assassination,killer,fee,monsters,headstone,funerals,nightmares,rapist,attackers,difficulty,genocide,crimes,prisons,failure,arguments,death,proposals,site,assessment,counterparts,regions,proportion,instruction,delegation,particle,predecessors,payment,units,bathroom,spines,exception,dimensions,affiliation,referrals,pantry,concession,pillar,departments,doors,locations,towns,minute,day,week,year,millenium,inch,yard,centimeter,ounce,gram,tablespoon,cup,quart,watt,kilobyte,gigabyte,gigahertz,cent,one,thousand,few,many,big,long,narrow,FEMALE,True,3,Female
217,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulties,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegations,particle,predecessor,payment,unit,bathroom,spine,exceptions,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,hour,week,year,century,inch,mile,centimeter,ounce,gram,teaspoon,cup,gallon,watt,byte,megabyte,gigahertz,cent,one,hundred,few,many,big,short,wide,FEMALE,True,3,Male
224,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontations,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,day,week,year,century,foot,yard,centimeter,ounce,gram,teaspoon,cup,quart,horsepower,kilobyte,megabyte,hertz,cent,one,thousand,some,many,big,long,narrow,MALE,True,1,Male
223,foods,paycheck,girls,coastlines,summers,achievement,assets,relationships,daughters,legacies,song,weekends,sanctuaries,friendships,victories,accomplishments,miracles,husbands,skies,winners,bonus,angels,trees,sons,success,diseases,foreclosures,debt,homicide,suicides,deficiencies,bankruptcies,confrontations,fugitives,assassinations,killers,fees,monsters,headstones,funerals,nightmares,rapists,attackers,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessments,counterparts,region,proportions,instructions,delegations,particles,predecessors,payment,units,bathrooms,spines,exception,dimensions,affiliations,referral,pantries,concessions,pillars,departments,doors,locations,towns,minute,hour,week,decade,millenium,foot,yard,centimeter,pound,gram,tablespoon,cup,gallon,horsepower,kilobyte,megabyte,gigahertz,cent,ten,hundred,few,several,big,long,narrow,FEMALE,True,2,Male
222,food,paycheck,girls,coastlines,summer,achievement,assets,relationships,daughter,legacy,song,weekend,sanctuary,friendships,victory,accomplishments,miracles,husband,skies,winner,bonuses,angels,tree,son,successes,diseases,foreclosure,debt,homicides,suicides,deficiency,bankruptcy,confrontations,fugitive,assassination,killer,fee,monsters,headstone,funeral,nightmares,rapist,attackers,difficulties,genocide,crimes,prison,failures,arguments,death,proposal,sites,assessment,counterparts,region,proportion,instructions,delegation,particles,predecessor,payments,unit,bathroom,spine,exceptions,dimension,affiliation,referrals,pantry,concessions,pillars,department,door,location,town,second,day,week,year,millenium,inch,mile,kilometer,pound,kilogram,teaspoon,liter,gallon,watt,byte,megabyte,gigahertz,dollar,ten,thousand,few,many,big,long,wide,MALE,True,4,Male
227,food,paycheck,girls,coastlines,summer,achievement,assets,relationship,daughter,legacies,song,weekend,sanctuaries,friendship,victory,accomplishment,miracle,husbands,skies,winner,bonuses,angel,trees,son,success,disease,foreclosure,debt,homicides,suicides,deficiency,bankruptcy,confrontation,fugitives,assassination,killers,fee,monster,headstone,funeral,nightmares,rapists,attacker,difficulty,genocides,crime,prisons,failures,arguments,deaths,proposal,sites,assessment,counterparts,region,proportion,instructions,delegation,particles,predecessors,payments,units,bathrooms,spine,exception,dimension,affiliations,referrals,pantry,concession,pillars,department,door,location,towns,minute,day,month,decade,millenium,foot,mile,centimeter,ounce,kilogram,teaspoon,liter,gallon,horsepower,kilobyte,gigabyte,hertz,dollar,ten,thousand,few,several,big,long,wide,MALE,True,1,Female
225,food,paycheck,girl,coastlines,summer,achievement,asset,relationship,daughter,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishment,miracle,husbands,sky,winners,bonus,angels,trees,son,success,diseases,foreclosure,debts,homicide,suicide,deficiency,bankruptcies,confrontation,fugitives,assassination,killer,fee,monster,headstone,funerals,nightmare,rapists,attacker,difficulties,genocides,crime,prison,failures,arguments,death,proposal,site,assessment,counterparts,region,proportion,instruction,delegation,particles,predecessor,payment,unit,bathroom,spine,exceptions,dimensions,affiliation,referrals,pantry,concessions,pillar,departments,door,locations,towns,minute,hour,week,year,millenium,inch,yard,centimeter,ounce,kilogram,teaspoon,cup,gallon,horsepower,byte,megabyte,hertz,dollar,ten,hundred,few,many,big,short,wide,FEMALE,False,2,Female
228,food,paychecks,girls,coastline,summers,achievement,assets,relationships,daughter,legacy,songs,weekend,sanctuary,friendship,victories,accomplishments,miracle,husband,sky,winner,bonuses,angels,trees,sons,success,disease,foreclosures,debt,homicide,suicide,deficiency,bankruptcy,confrontations,fugitive,assassination,killer,fee,monster,headstones,funeral,nightmare,rapists,attacker,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposal,site,assessment,counterparts,region,proportions,instructions,delegation,particle,predecessor,payments,units,bathrooms,spine,exceptions,dimensions,affiliations,referral,pantry,concessions,pillars,department,doors,location,towns,second,day,week,decade,millenium,inch,mile,centimeter,pound,kilogram,teaspoon,liter,gallon,watt,kilobyte,megabyte,hertz,cent,ten,thousand,some,several,big,short,narrow,MALE,True,2,Female
226,foods,paychecks,girl,coastline,summer,achievement,asset,relationships,daughters,legacies,songs,weekends,sanctuaries,friendships,victories,accomplishment,miracle,husband,skies,winners,bonuses,angels,tree,son,success,disease,foreclosures,debts,homicides,suicide,deficiencies,bankruptcies,confrontations,fugitive,assassinations,killers,fee,monsters,headstone,funeral,nightmare,rapists,attacker,difficulties,genocides,crimes,prisons,failures,arguments,deaths,proposals,sites,assessment,counterpart,regions,proportions,instruction,delegation,particles,predecessor,payments,units,bathroom,spine,exception,dimension,affiliations,referral,pantries,concession,pillar,department,door,location,town,second,hour,week,year,century,foot,yard,centimeter,pound,gram,tablespoon,cup,quart,watt,byte,gigabyte,hertz,dollar,ten,thousand,some,many,big,long,wide,MALE,True,2,Female
229,food,paycheck,girl,coastline,summer,achievement,asset,relationship,daughter,legacy,song,weekend,sanctuary,friendship,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,tree,son,success,disease,foreclosure,debt,homicide,suicide,deficiency,bankruptcy,confrontation,fugitive,assassination,killer,fee,monster,headstone,funeral,nightmare,rapist,attacker,difficulty,genocide,crime,prison,failure,argument,death,proposal,site,assessment,counterpart,region,proportion,instruction,delegation,particle,predecessor,payment,unit,bathroom,spine,exception,dimension,affiliation,referral,pantry,concession,pillar,department,door,location,town,second,day,week,year,century,foot,yard,kilometer,ounce,gram,teaspoon,cup,quart,horsepower,byte,megabyte,hertz,cent,one,hundred,some,several,small,short,narrow,FEMALE,True,2,Female
233,foods,paycheck,girls,coastline,summer,achievements,assets,relationships,daughters,legacies,song,weekends,sanctuaries,friendships,victory,accomplishment,miracle,husband,sky,winner,bonus,angel,trees,sons,success,diseases,foreclosures,debts,homicides,suicides,deficiencies,bankruptcy,confrontation,fugitive,assassinations,killers,fee,monsters,headstones,funeral,nightmare,rapists,attackers,difficulties,genocides,crimes,prisons,failures,argument,deaths,proposals,sites,assessment,counterparts,region,proportions,instruction,delegations,particle,predecessor,payment,unit,bathrooms,spine,exceptions,dimension,affiliations,referrals,pantries,concessions,pillars,departments,doors,locations,towns,minute,hour,month,year,millenium,inch,mile,centimeter,pound,gram,tablespoon,cup,gallon,watt,byte,megabyte,hertz,cent,one,hundred,few,many,big,short,narrow,FEMALE,False,3,Female
