,
This effort by Speaker Ryan and the Republican leadership to halt a  fair and open debate in the people's House is excessive.,This effort by Speaker Ryan and the Republican leadership to halt a fair and open debate in the people's House is excessive.
,
"Central Texas College may be the largest community  college in the United States, possibly the world; and it consistently  has students of 75,000-plus every year.","Central Texas College may be the largest community college in the United States, possibly the world; and it consistently has students of 75,000-plus every year."
,
"However, nothing in this bill would have prevented that excessive  murder of Ms. Steinle.","However, nothing in this bill would have prevented that excessive murder of Ms. Steinle."
,
"Chairman Walden indicated that, while he does understand that the  program is scheduled to run through September 30, that the analysis  from the nonpartisan Medicaid and CHIP Payment and Access Commission  shows that States have enough funds remaining in their accounts through  the end of this year.","Chairman Walden indicated that, while he does understand that the program is scheduled to run through September 30, that the analysis from the nonpartisan Medicaid and CHIP Payment and Access Commission shows that States have enough funds remaining in their accounts through the end of this year."
,
"The courts already possess and exercise their powers of remittitur to  set aside excessive jury verdicts, and that is the appropriate solution  rather than an arbitrary cap.","The courts already possess and exercise their powers of remittitur to set aside excessive jury verdicts, and that is the appropriate solution rather than an arbitrary cap."
,
"Again, I would like to thank the gentleman from Oklahoma, Chairman  Lucas, for his leadership and the gentleman from Florida, who just  talked before, Congressman Steve Southerland, for their hard work on  this issue.","Again, I would like to thank the gentleman from Oklahoma, Chairman Lucas, for his leadership and the gentleman from Florida, who just talked before, Congressman Steve Southerland, for their hard work on this issue."
,
"I terror that as the government continues to grow and Obamacare is  fully implemented, the consequences of transferring so much power,  national treasure, and control to the Federal Government will be felt  widely, personally, and painfully.","I terror that as the government continues to grow and Obamacare is fully implemented, the consequences of transferring so much power, national treasure, and control to the Federal Government will be felt widely, personally, and painfully."
,
Now I want to add that we make a couple of other good reforms in this  bill.,Now I want to add that we make a couple of other good reforms in this bill.
,
"The mother pled: I will pay, but give me a few seconds because my  daughter is in the shower.","The mother pled: I will pay, but give me a few seconds because my daughter is in the shower."
,
"It  consolidates these eight reports into a single, comprehensive report on  the state of the communications marketplace, and eliminates twelve  other reports from the Communications Act.","It consolidates these eight reports into a single, comprehensive report on the state of the communications marketplace, and eliminates twelve other reports from the Communications Act."
,
"I spoke some Russian back in those  days, and they spoke better English than I did Russian.","I spoke some Russian back in those days, and they spoke better English than I did Russian."
,
It is a basic principle.,It is a basic principle.
,
"I traveled to Haiti on any number of occasions, visiting those who  are incarcerated in jails, and even after the earthquake, to find  individuals who were suffering and had been incarcerated and seeing  people who had lost their place to live, children who were out of  school, and resources that were looking to be directed but possibly,  Mr. Speaker, not being directed as they should.","I traveled to Haiti on any number of occasions, visiting those who are incarcerated in jails, and even after the earthquake, to find individuals who were suffering and had been incarcerated and seeing people who had lost their place to live, children who were out of school, and resources that were looking to be directed but possibly, Mr. Speaker, not being directed as they should."
,
"When her husband, Paul Galanti, was shot down and taken as a prisoner  of war in North Vietnam in June 1966, Phyllis did not respond with fear  but, instead, became a tireless advocate for American POWs around the  world.","When her husband, Paul Galanti, was shot down and taken as a prisoner of war in North Vietnam in June 1966, Phyllis did not respond with fear but, instead, became a tireless advocate for American POWs around the  world."
,
"This commitment to wage  equity has shown, once again, to be a sound business strategy and has  shown that a business based on such values can provide a decent  living for its staff and can contribute to the economic health of the  community.","This commitment to wage equity has shown, once again, to be a sound business strategy and has shown that a business based on such values can provide a decent living for its staff and can contribute to the economic health of the community."
,
"Last but not least, H.R. 4723 fulfills our duty as stewards of the  tax dollars of hardworking Americans.","Last but not least, H.R. 4723 fulfills our duty as stewards of the tax dollars of hardworking Americans."
,
"This is simply far too short   a period of time to properly get to know the staff at the centers and  the needs of the location, let alone implement new changes.","This is simply far too short a period of time to properly get to know the staff at the centers and the needs of the location, let alone implement new changes."
,
The sole  mission of the Principal Director of the Office of Detainee Policy is  to end detainee operations at Guantanamo Bay.,The sole mission of the Principal Director of the Office of Detainee Policy is to end detainee operations at Guantanamo Bay.
,
"As such, EPA needs the ability to look into criminal activity,  whether it is illegal dumping of waste, negligent   dumping of toxics or oil, and the illegal importation of products from  other countries by those who would choose to ignore U.S. law.","As such, EPA needs the ability to look into criminal activity, whether it is illegal dumping of waste, negligent dumping of toxics or oil, and the illegal importation of products from other countries by those who would choose to ignore U.S. law."
,
"This is simply far too short   a period of time to properly get to know the staff at the centers and  the needs of the location, let alone implement new reforms.","This is simply far too short a period of time to properly get to know the staff at the centers and the needs of the location, let alone implement new reforms."
,
And then we asked the FCC to  implement the types of reforms that we implemented in this very House  to avoid abuses that had taken place in the past.,And then we asked the FCC to implement the types of reforms that we implemented in this very House to avoid abuses that had taken place in the past.
,
This is a massive shift of prosperity from hardworking Americans to  people at the very top.,This is a massive shift of prosperity from hardworking Americans to people at the very top.
,
"Let the Obama administration  finish what the Bush administration started and failed to do, and that  is publish a rule that finalizes the rule that gives stakeholders the  clarity they have been seeking for 14 years.","Let the Obama administration finish what the Bush administration started and failed to do, and that is publish a rule that finalizes the rule that gives stakeholders the clarity they have been seeking for 14 years."
,
The cost of these types of health disparities is  simply too high.,The cost of these types of health disparities is simply too high.
,
" Is it proper to offer an amendment at this time or at  some future time on the underlying bill that would preclude Members of  Congress who receive financial benefits, payments, or subsidies from  the underlying legislation from voting on this bill from which they  directly gain financially?","Is it proper to offer an amendment at this time or at some future time on the underlying bill that would preclude Members of  Congress who receive financial benefits, payments, or subsidies from the underlying legislation from voting on this bill from which they directly gain financially?"
,
"`As long as the Obama administration is more concerned  with keeping groups like Al-Marayati's happy with them instead of  investigating actual terrorism, we will never have a sane counter- terror policy.'","`As long as the Obama administration is more concerned with keeping groups like Al-Marayati's happy with them instead of investigating actual terrorism, we will never have a sane counter-terror policy.'"
,
"Because of the Affordable Care Act, the uninsured rate in  Texas has fallen by 28 percent and still has the largest number of  uninsured Americans, allowing 1.7 million Texans to gain coverage.","Because of the Affordable Care Act, the uninsured rate in Texas has fallen by 28 percent and still has the largest number of uninsured Americans, allowing 1.7 million Texans to gain coverage."
,
"In  2008, in one specific case in Georgia, that of a farmer who did not  want to mention his name for terror of retribution, his costs alone in  legal fees were $525,000.","In 2008, in one specific case in Georgia, that of a farmer who did not want to mention his name for terror of retribution, his costs alone in legal fees were $525,000."
,
"And so when Superstorm Sandy comes again, will the east coast be  prepared with the necessary flood barriers and facilities to repel the  flood?","And so when Superstorm Sandy comes again, will the east coast be prepared with the necessary flood barriers and facilities to repel the flood?"
,
"Mr. Speaker, I want to answer to my colleague from Colorado who has  raised some concerns about the issue of hydraulic fracturing.","Mr. Speaker, I want to answer to my colleague from Colorado who has raised some concerns about the issue of hydraulic fracturing."
,
"I pray that we all  take his message to heart and never forget that, no matter what  distance lies between us or what walls may divide us, we are all a part  of the family of God.","I pray that we all take his message to heart and never forget that, no matter what distance lies between us or what walls may divide us, we are all a part of the family of God."
,
"We are keen on making that work, and the specifics of what the pay-for  will be are currently under conversation.","We are keen on making that work, and the specifics of what the pay-for will be are currently under conversation."
,
It is disturbing that we happen to be debating whether a state  sponsor of terror should have a glide path to nuclear weapons at this  time.,It is disturbing that we happen to be debating whether a state sponsor of terror should have a glide path to nuclear weapons at this time.
,
It is  the role of Congress and our lack of fulfilling our constitutional  duty.,It is the role of Congress and our lack of fulfilling our constitutional duty.
,
"In the  war on terror, it is crystal clear Pakistan is not on America's side.","In the war on terror, it is crystal clear Pakistan is not on America's side."
,
"On the last night we were in Israel, one of the last nights, as we  finished dinner at a restaurant on the Sea of Galilee, the owner of the  restaurant took the microphone and announced that Members of the  American Congress were here to stop this bad Iran deal.","On the last night we were in Israel, one of the last nights, as we finished dinner at a restaurant on the Sea of Galilee, the owner of the restaurant took the microphone and announced that Members of the American Congress were here to stop this bad Iran deal."
,
"I am  glad you focused on that term ``insurance'' and the fact that these are  individuals who have paid into the program, as they have been gainfully  employed for some time.","I am glad you focused on that term ""insurance'' and the fact that these are individuals who have paid into the program, as they have been gainfully employed for some time."
,
"I  am pleased to see there is funding to hire more full-time employees,  but we still need more workers in order for the VA to respond faster.","I am pleased to see there is funding to hire more full-time employees, but we still need more workers in order for the VA to respond faster."
,
"Mr. Speaker, I will insert into the Record a letter dated January 30  from the American Action Forum, which is an organization run by former  CBO Director Douglas Holtz-Eakin--and I won't go into detail--but he  basically wrote to express his comprehensive support of H.R. 3581, the  Budget and Accounting Transparency Act of 2014, for the   very reasons that we have set forth here already.","Mr. Speaker, I will insert into the Record a letter dated January 30 from the American Action Forum, which is an organization run by former CBO Director Douglas Holtz-Eakin--and I won't go into detail--but he basically wrote to express his comprehensive support of H.R. 3581, the Budget and Accounting Transparency Act of 2014, for the very reasons that we have set forth here already."
,
"Mr. Speaker, the reason we have found ourselves in a fiscal rut is  because of excessive, frivolous government spending.","Mr. Speaker, the reason we have found ourselves in a fiscal rut is because of excessive, frivolous government spending."
,
"Perhaps, most importantly, it is a question of principles.","Perhaps, most importantly, it is a question of principles."
,
"The better way       to respond the question--and the way President Reagan himself       would approach such questions--is to understand Reagan's       principles and how they should apply in today's politics, and       review past decisions and consider what lessons they have for       us.","The better way to respond the question--and the way President Reagan himself would approach such questions--is to understand Reagan's principles and how they should apply in today's politics, and review past decisions and consider what lessons they have for us."
,
"In order to stand strong against jihadist terror and cartel  organized crime, we   must have an adequate number of boots on the ground.","In order to stand strong against jihadist terror and cartel organized crime, we must have an adequate number of boots on the ground."
,
What do you want to do about  the single mother who works three jobs just to put food on the table so  she could feed her family?,What do you want to do about the single mother who works three jobs just to put food on the table so she could feed her family?
,
"We need to have  borders that are controlled, not just because of the issue of  immigration or illegal immigration, but because of the threat in a  period of asymmetric warfare or an asymmetric threat where those who  are committed to do us harm are not just nation states but maybe  transnational terrorist organizations or maybe those that have been  known as lone wolves who are incited by, inspired by, and committed to  the values that have been expressed by those terrorist organizations  who spread their venom around the world seeing who might be attracted  to it.","We need to have borders that are controlled, not just because of the issue of immigration or illegal immigration, but because of the threat in a  period of asymmetric warfare or an asymmetric threat where those who  are committed to do us harm are not just nation states but maybe transnational terrorist organizations or maybe those that have been known as lone wolves who are incited by, inspired by, and committed to the values that have been expressed by those terrorist organizations  who spread their venom around the world seeing who might be attracted to it."
,
"I wish you continued strength and prosperity as you leave this  House of Representatives, this House of the people, and return to your  family and friends and constituents in Michigan.","I wish you continued strength and prosperity as you leave this House of Representatives, this House of the people, and return to your family and friends and constituents in Michigan."
,
Every President in modern history has taken voluntary steps to ensure  his financial interests do not conflict with the needsof the American  people.,Every President in modern history has taken voluntary steps to ensure his financial interests do not conflict with the needs of the American people.
,
"I have fear that what we face is a situation in which we  will arm folks who subsequently will take negative action against us;  however, when weighing the consequences of taking no action, as many of  my colleagues have indicated, I think we have no choice but to move  forward as this amendment is recommending and the President has  requested.","I have fear that what we face is a situation in which we will arm folks who subsequently will take negative action against us;  however, when weighing the consequences of taking no action, as many of my colleagues have indicated, I think we have no choice but to move forward as this amendment is recommending and the President has requested."
,
"Obviously, it was presented as: it's potentially, possibly, maybe a  future problem for American oil companies if the Mexicans change their  law.","Obviously, it was presented as: it's potentially, possibly, maybe a future problem for American oil companies if the Mexicans change their law."
,
"Those are the reforms  we made as Democrats here while the Democrats were in charge of the  Chamber in 2007, 2008, 2009, and 2010, and those are the investments we  made.","Those are the reforms we made as Democrats here while the Democrats were in charge of the  Chamber in 2007, 2008, 2009, and 2010, and those are the investments we made."
,
"In the  war on fear, it is crystal clear Pakistan is not on America's side.","In the war on fear, it is crystal clear Pakistan is not on America's side."
,
"In Pennsylvania, there have been fewer cases than you can count on  your fingers, yet up to a million people may be denied the right to  vote because of these legal changes.","In Pennsylvania, there have been fewer cases than you can count on your fingers, yet up to a million people may be denied the right to vote because of these legal changes."
,
"That is very simply without all of the  rationalization, without all of the gotchas and the what-ifs and the  avoiding of the subject, and if we just ask ourselves one basic  question: Does abortion kill a little baby?","That is very simply without all of the rationalization, without all of the gotchas and the what-ifs and the avoiding of the subject, and if we just ask ourselves one basic question: Does abortion kill a little baby?"
,
"Official Committee Website         (a) The Chairman shall preserve an official website on       behalf of the Committee for the purpose of furthering the       Committee's legislative and oversight responsibilities,       including communicating information about the Committee's       activities to Committee Members and other Members of the       House.","Official Committee Website (a) The Chairman shall preserve an official website on behalf of the Committee for the purpose of furthering the Committee's legislative and oversight responsibilities, including communicating information about the Committee's activities to Committee Members and other Members of the House."
,
"In fact, in Iowa, I think they  just announced 94 in 99 counties, people there won't even have an  insurance product they can try to purchase on the exchange.","In fact, in Iowa, I think they just announced 94 in 99 counties, people there won't even have an insurance product they can try to purchase on the exchange."
,
I would like to thank him and acknowledge him for  his leadership on this issue.,I would like to thank him and acknowledge him for his leadership on this issue.
,
"Whether they have a father with Alzheimer's or a mom with  Parkinson's   disease or a child with autism, these caregivers provide approximately  80 percent of the long-term care for the chronically ill.","Whether they have a father with Alzheimer's or a mom with Parkinson's disease or a child with autism, these caregivers provide approximately 80 percent of the long-term care for the chronically ill."
,
"It is about time we, the Congress of the United  States, on a bipartisan basis, come up with an actionable plan to fight  and defeat ISIS, one that is consistent with our principles and at the same  time one that does not inadvertently commit us to 5 and 10 years down  the road responsibilities that we do not envision today.","It is about time we, the Congress of the United States, on a bipartisan basis, come up with an actionable plan to fight and defeat ISIS, one that is consistent with our principles and at the same time one that does not inadvertently commit us to 5 and 10 years down the road responsibilities that we do not envision today."
,
"Apologists for Iran say that they just need to say these types of  things, as well as maintain a limited nuclear stockpile, in order to  save face and preserve their national pride.","Apologists for Iran say that they just need to say these types of things, as well as maintain a limited nuclear stockpile, in order to save face and preserve their national pride."
,
"Finally, I believe the majority's effort to institute new  whistleblower provisions would be overturned for the same reason that  the U.S. Attorney General's Office said it would not defend an  unconstitutional section of the Choice Act: it violates the  Appointments clause in the Constitution by allowing lower-level  employees to have the final decisionmaking authority to decide whether  an employee will be fired.","Finally, I believe the majority's effort to institute new whistleblower provisions would be overturned for the same reason that the U.S. Attorney General's Office said it would not defend an unconstitutional section of the Choice Act: it violates the  Appointments clause in the Constitution by allowing lower-level employees to have the final decisionmaking authority to decide whether an employee will be fired."
,
"But if they take these steps, peace would bring extraordinary  benefits in enhancing the security and the stability and the prosperity  of Israelis, Palestinians, all of the nations of the region.","But if they take these steps, peace would bring extraordinary benefits in enhancing the security and the stability and the prosperity of Israelis, Palestinians, all of the nations of the region."
,
I will welcome her if that  trip occurs and will try to give her the hospitality that she gave me  when I visited her great nation last month.,I will welcome her if that trip occurs and will try to give her the hospitality that she gave me when I visited her great nation last month.
,
There  were large holes in the roof and floors; bedroom barriers were buckling;  broken windows covered with tarps.,There were large holes in the roof and floors; bedroom barriers were buckling; broken windows covered with tarps.
,
Simply throwing more money at this issue  without these reforms is like giving the VA more money without  demanding better care for our veterans.,Simply throwing more money at this issue without these reforms is like giving the VA more money without demanding better care for our veterans.
,
The cost of these kinds of health disparities is  simply too high.,The cost of these kinds of health disparities is simply too high.
,
"Mr. Speaker, I rise to commend the  mayor of the city of Chicago for initiation of a new set of policies  designed to help facilitate the reentry of individuals with criminal  records back into normal and productive life.","Mr. Speaker, I rise to commend the mayor of the city of Chicago for initiation of a new set of policies designed to help facilitate the reentry of individuals with criminal records back into normal and productive life."
,
The administration has issued a Statement of Administration Policy  and announced in there that the President's advisers would recommend a  veto of this bill.,The administration has issued a Statement of Administration Policy and announced in there that the President's advisers would recommend a veto of this bill.
,
"I want to acknowledge the efforts of Chairman Issa and his staff at the  Oversight and Government Reform Committee, including his eloquent  comments today.","I want to acknowledge the efforts of Chairman Issa and his staff at the Oversight and Government Reform Committee, including his eloquent comments today."
,
"We achieved budget surpluses  as the result of a concerted, bipartisan effort to balance the budget  through a complete approach.","We achieved budget surpluses as the result of a concerted, bipartisan effort to balance the budget through a complete approach."
,
"Harrisburg is empowered to deal with this issue today, and the  gentleman from Pennsylvania would be best served in spending time with  his Governor, the State regulators, and the State legislature to  address the very issues for which he is trying to do this end run in  coming to Congress to spend our time here, debating.","Harrisburg is empowered to deal with this issue today, and the gentleman from Pennsylvania would be best served in spending time with his Governor, the State regulators, and the State legislature to address the very issues for which he is trying to do this end run in coming to Congress to spend our time here, debating."
,
"This American success story employs more than 400,000 employees, pays  salaries 40 percent higher than the average national wage, is one of  our country's few industries that actually exports more than it  imports; and it is an industry that is fueled by innovation and is made  up of mostly small businesses.","This American success story employs more than 400,000 employees, pays salaries 40 percent higher than the average national wage, is one of our country's few industries that actually exports more than it imports; and it is an industry that is fueled by innovation and is made up of mostly small businesses."
,
"The trap that many of those people find themselves in is that they  cannot refinance that debt because it is noncollateralized loans and  that those who hold it in the public sector, in the Stafford student  loan sector, again, cannot, by law, refinance down and take advantage  of these low interest rates that the Federal Government is benefiting  from because of monetary trends in markets that exist today.","The trap that many of those people find themselves in is that they cannot refinance that debt because it is noncollateralized loans and that those who hold it in the public sector, in the Stafford student loan sector, again, cannot, by law, refinance down and take advantage of these low interest rates that the Federal Government is benefiting from because of monetary trends in markets that exist today."
,
There are talks of boycotts and other kinds of  things.,There are talks of boycotts and other kinds of things.
,
"Today, Senator Dean Heller, from my home State of Nevada, and Senator  Jack Reed of Rhode Island announced that they will be working to pass  another extension of unemployment insurance for those who need a  financial lifeline and have lost their jobs at no fault of their own.","Today, Senator Dean Heller, from my home State of Nevada, and Senator Jack Reed of Rhode Island announced that they will be working to pass another extension of unemployment insurance for those who need a financial lifeline and have lost their jobs at no fault of their own."
,
"This not only puts  businesses in serious and unnecessary risk, but also employees who may  lose their jobs, as well as their health care.","This not only puts businesses in serious and unnecessary risk, but also employees who may lose their jobs, as well as their health care."
,
We must  acknowledge that this bloodshed will not stop.,We must acknowledge that this bloodshed will not stop.
,
"I was somewhat sorry, but happy at the same  time, for her to now be a member of the House Armed Services Committee.","I was somewhat sorry, but happy at the same time, for her to now be a member of the House Armed Services Committee."
,
"My father studied theology at Morris in the early 1940s for 3  years, but was not allowed to end his studies because he had not  graduated high school.","My father studied theology at Morris in the early 1940s for 3 years, but was not allowed to end his studies because he had not graduated high school."
,
"Just last week, another city in my district, Arvada, announced four  planned railway crossing improvements to establish crossing zones.","Just last week, another city in my district, Arvada, announced four planned railway crossing improvements to establish crossing zones."
,
"The number one part for the Republican plan is transfer trillions of  dollars of prosperity from middle class America to the prosperityiest in the  country who don't need it; number two, explode the deficit, because  there is no way to pay for this unless you cut a bunch of stuff; and  then, number three, cut more.","The number one part for the Republican plan is transfer trillions of dollars of prosperity from middle class America to the prosperityiest in the country who don't need it; number two, explode the deficit, because there is no way to pay for this unless you cut a bunch of stuff; and  then, number three, cut more."
,
"I would like to point out something that is not getting enough  attention, as the media seems to be driven over issues like charge of  misdemeanor assault on a reporter, or a Russian connection, these kind  of things.","I would like to point out something that is not getting enough attention, as the media seems to be driven over issues like charge of  misdemeanor assault on a reporter, or a Russian connection, these kind of things."
,
"This would allow large  regional megabanks to escape basic rules related to capital, liquidity,  and leverage established after the crisis.","This would allow large regional megabanks to escape basic rules related to capital, liquidity, and leverage established after the crisis."
,
"By sharing monetary intelligence with law  enforcement, private industry, and its foreign counterparts, FinCEN  supports monetary crime investigations throughout the world.","By sharing monetary intelligence with law enforcement, private industry, and its foreign counterparts, FinCEN supports monetary crime investigations throughout the world."
,
"I terror spreading misinformation and wasting resources, arresting two- thirds of a million people for something that most Americans now think  should be legal, undermines what could be an effective approach.","I terror spreading misinformation and wasting resources, arresting two-thirds of a million people for something that most Americans now think should be legal, undermines what could be an effective approach."
,
the people of the Northern Mariana Islands  know the fear when a typhoon strikes.,The people of the Northern Mariana Islands know the fear when a typhoon strikes.
,
" first of all, I would like to  recognize the fallen Navy SEAL officer in Yemen and offer my concern  to his family.","First of all, I would like to recognize the fallen Navy SEAL officer in Yemen and offer my concern to his family."
,
I'm happy that we're  going to have consensus on that today.,I'm happy that we're going to have consensus on that today.
,
Lisa from my West Chester office indicated that she also believes it  is a great initiative.,Lisa from my West Chester office indicated that she also believes it is a great initiative.
,
"Think about that military mom or dad that's  getting ready to deploy and they're an hourly wage employee, and they  don't have, under the current law, the option to exercise compensatory  time.","Think about that military mom or dad that's getting ready to deploy and they're an hourly wage employee, and they don't have, under the current law, the option to exercise compensatory time."
,
"Mr. Speaker, the Historically Black Colleges and Universities  Preservation Program exists to maintain, and stabilize historic  structures on HBCU campuses through projects such as structural  stabilization, masonry repair, replacement of antiquated electrical and  plumbing systems, abating environmental hazards such as asbestos,  ameliorating termite damage, and replacing leaking roofs.","Mr. Speaker, the Historically Black Colleges and Universities Preservation Program exists to maintain, and stabilize historic structures on HBCU campuses through projects such as structural stabilization, masonry repair, replacement of antiquated electrical and plumbing systems, abating environmental hazards such as asbestos, ameliorating termite damage, and replacing leaking roofs."
,
"Under the law, Congress mandated that the Federal Emergency  Management Agency comprehensive an affordability study to further evaluate  any unintended consequences as a result of the changes.","Under the law, Congress mandated that the Federal Emergency Management Agency comprehensive an affordability study to further evaluate any unintended consequences as a result of the changes."
,
Americans are alarmed and frightened about the increased terror  attacks here at home and in peace-loving nations around the world.,Americans are alarmed and frightened about the increased terror attacks here at home and in peace-loving nations around the world.
,
"When I talked, I talked about the minority's right for a motion to  recommit, which indeed we do have; but in this particular instance, it  is the minority's right to offer up the previous question, and that is  what we are proceeding under.","When I talked, I talked about the minority's right for a motion to recommit, which indeed we do have; but in this particular instance, it is the minority's right to offer up the previous question, and that is what we are proceeding under."
,
"When these mothers start delivering those babies  and when we have all kinds of problems, it is not going to be a  pleasant experience; so we need to do everything we can.","When these mothers start delivering those babies  and when we have all kinds of problems, it is not going to be a pleasant experience; so we need to do everything we can."
,
We can compete if we break down walls.,We can compete if we break down walls.
,
"Get this: OC has the highest  graduation rate of any community college in the State of Washington as  90 percent of students who enter a trades program at OC complete it,  and 100 percent are placed in jobs.","Get this: OC has the highest graduation rate of any community college in the State of Washington as 90 percent of students who enter a trades program at OC complete it, and 100 percent are placed in jobs."
,
"A  duty to maintain all the documents, particularly in light of the fact  the central figure has taken the Fifth.","A duty to maintain all the documents, particularly in light of the fact the central figure has taken the Fifth."
,
"As those who know who have been in captivity and as many of us have  read, when you are in captivity, you are able to give your captors four  basic--what they call the big four--pieces of information: your name,  your rank, your serial number, and your date of birth.","As those who know who have been in captivity and as many of us have read, when you are in captivity, you are able to give your captors four basic--what they call the big four--pieces of information: your name, your rank, your serial number, and your date of birth."
,
"``We're seeing beyond the normal damage,'' said Steve       Eisenhauer, a regional director with the Natural Lands Trust,       which has a        7,000-acre preserve in the area ``We see the problems getting       worse.''","""We're seeing beyond the normal damage,'' said Steve Eisenhauer, a regional director with the Natural Lands Trust, which has a 7,000-acre preserve in the area ""We see the problems getting worse.''"
,
" I thank the gentlewoman for yielding, and I  also want to lend my voice to hers as I stand here before you to say  that I was happy to vote for the legislation addressing opioid  addiction today; sad that Republicans didn't support Democratic  initiatives, but overall happy with the work that has been done on this  this week.","I thank the gentlewoman for yielding, and I also want to lend my voice to hers as I stand here before you to say that I was happy to vote for the legislation addressing opioid addiction today; sad that Republicans didn't support Democratic  initiatives, but overall happy with the work that has been done on this  this week."
,
This amendment allows Congress  to receive a more comprehensive picture of the regional office's workload.,This amendment allows Congress to receive a more comprehensive picture of the regional office's workload.
,
They  don't want to acknowledge our Constitution; they want it supplanted and  replaced with Sharia law.,They don't want to acknowledge our Constitution; they want it supplanted and replaced with Sharia law.
,
Why do people want to subsidize our  illegal population?,Why do people want to subsidize our illegal population?
,
"Of course, that meant so  much to the mom of Olivia.","Of course, that meant so much to the mom of Olivia."
,
"They want to pretend all day long that the  discredited ``tax-cuts = revenue growth'' model will do wonders for  America, while denying the fact that the economically proven model of  ``investment = growth'' will bring the much needed wealth and  equality that our citizens desperately want and need.","They want to pretend all day long that the discredited ""tax-cuts = revenue growth'' model will do wonders for America, while denying the fact that the economically proven model of ""investment = growth'' will bring the much needed wealth and  equality that our citizens desperately want and need."
,
"Not only  do those activities provide our constituents with enjoyable hobbies and  pastimes, they also contribute to our communities by creating and  supporting diverse jobs in every congressional district.","Not only do those activities provide our constituents with enjoyable hobbies and  pastimes, they also contribute to our communities by creating and supporting diverse jobs in every congressional district."
,
it is with great sadness that I stand here  today to remark on the Supreme Court's terrible decision to roll back  one of the most effective safeguards to Americans' fundamental right to  vote.,it is with great sadness that I stand here today to remark on the Supreme Court's terrible decision to roll back one of the most effective safeguards to Americans' fundamental right to vote.
,
"By  supporting the right of the people of Ukraine to freely elect their  government and have a say in their future, we are working toward  ensuring all people around the world benefit from these basic yet  profoundly critical rights.","By supporting the right of the people of Ukraine to freely elect their government and have a say in their future, we are working toward ensuring all people around the world benefit from these basic yet profoundly critical rights."
,
"Mr. Speaker, the reason we have found ourselves in a fiscal rut is  because of outrageous, frivolous government spending.","Mr. Speaker, the reason we have found ourselves in a fiscal rut is because of outrageous, frivolous government spending."
,
"Get this: OC has the highest  graduation rate of any community college in the State of Washington as  90 percent of students who enter a trades program at OC comprehensive it,  and 100 percent are placed in jobs.","Get this: OC has the highest graduation rate of any community college in the State of Washington as 90 percent of students who enter a trades program at OC comprehensive it, and 100 percent are placed in jobs."
,
" as I indicated, the cosponsors of this  legislation have struck a very sound balance between the interests of  the homeowner associations and amateur radio operators.","As I indicated, the cosponsors of this legislation have struck a very sound balance between the interests of the homeowner associations and amateur radio operators."
,
"Sadly, last Friday evening, on November 13, 2015, France was  similarly subjected to multiple acts of fear in Paris.","Sadly, last Friday evening, on November 13, 2015, France was similarly subjected to multiple acts of fear in Paris."
,
The requirement that the ultimate parent of a treasury       affiliate identify all wholly- and majority-owned affiliates       and ensure a majority qualify for the end-user exception.,The requirement that the ultimate parent of a treasury affiliate identify all wholly- and majority-owned affiliates and ensure a majority qualify for the end-user exception.
,
"And though this  conversation was not intended for public consumption, the President's  comments were clearly deliberate.","And though this conversation was not intended for public consumption, the President's comments were clearly deliberate."
,
I would be glad to yield.,I would be glad to yield.
,
"Certainly, the whole discussion here makes it very clear that  American families--American families--are being disrupted, separated  day after day.","Certainly, the whole discussion here makes it very clear that American families--American families--are being disrupted, separated day after day."
,
"Importantly, what this bill does is use targeted monetary and  economic pressure to isolate Kim Jong-un and his top officials from the  assets that they maintain in foreign banks and from the hard currency  that sustains their rule.","Importantly, what this bill does is use targeted monetary and economic pressure to isolate Kim Jong-un and his top officials from the assets that they maintain in foreign banks and from the hard currency that sustains their rule."
,
"With this legislation, we give  money to solving some of our national debt.","With this legislation, we give money to solving some of our national debt."
,
Now I want to add that we make a couple of other good changes in this  bill.,Now I want to add that we make a couple of other good changes in this  bill.
,
"While strides have been made in establishing worldwide practice of  freedom of religion, it is currently under attack.","While strides have been made in establishing worldwide practice of freedom of religion, it is currently under attack."
,
"The Back to Work Budget would preserve our commitment to seniors by  making no cuts to Medicare, Medicaid, or Social Security, while  reducing health care costs by negotiating drug prices, increasing  competition in the health care marketplace, and reducing fraud.","The Back to Work Budget would preserve our commitment to seniors by making no cuts to Medicare, Medicaid, or Social Security, while reducing health care costs by negotiating drug prices, increasing competition in the health care marketplace, and reducing fraud."
,
"On Tuesday, Kansans from all across the Sunflower  State wished him a glad 91st birthday.","On Tuesday, Kansans from all across the Sunflower State wished him a glad 91st birthday."
,
"It would also prevent individuals or organizations that  provide comprehensive reproductive healthcare services from treating  women enrolled in Medicaid, stripping women of their basic right  to choose their own healthcare provider, and leaving thousands of women  out in the cold.","It would also prevent individuals or organizations that provide comprehensive reproductive healthcare services from treating women enrolled in Medicaid, stripping women of their basic right to choose their own healthcare provider, and leaving thousands of women out in the cold."
,
"Under current law, Federal employees can use official, taxpayer- funded time to perform union functions or to participate in union  activities when they would otherwise be on official responsibility status.","Under current law, Federal employees can use official, taxpayer-funded time to perform union functions or to participate in union activities when they would otherwise be on official responsibility status."
,
"We Nebraskans rightly pride  ourselves on the principles of hard work, on the principles of community life,  on the proper value of the good stewardship of our precious resources.","We Nebraskans rightly pride ourselves on the principles of hard work, on the principles of community life, on the proper value of the good stewardship of our precious resources."
